,Polarity,Sentiment,Subjectiivity,Tweet,X,y,NaiveBayes,SVM,RandomForest,LogisticRegression
3016,0.35,Positive,0.6,i have worked in it and sw engineering for 25 years h1b visas are out of control our it and most tech are being run by india china russia and othe me countries all of out tech and business secrets are not secret at all wakeupamerica,"  (0, 2103)	0.09242072641727644
  (0, 1963)	0.355619834209957
  (0, 1717)	0.2991818244808325
  (0, 2193)	0.19024099163897606
  (0, 1035)	0.17072720155819324
  (0, 277)	0.23230285093122943
  (0, 1755)	0.34406451729558446
  (0, 343)	0.2386983497477215
  (0, 2166)	0.2787597511454876
  (0, 439)	0.2201442886423465
  (0, 652)	0.30529221368251025
  (0, 35)	0.28257528899666795
  (0, 1715)	0.3086833904230962
  (0, 424)	0.2937920792301459",Positive,,,,
3017,0.5,Positive,0.5,california confiscated 11k guns this year bankrupted ferc stalling hydroelectric liscence importing more visa h1b l1b bordersecurity is nill has sold out again,"  (0, 2102)	0.1053547600914026
  (0, 2192)	0.27566920173859216
  (0, 285)	0.44252240239740837
  (0, 1018)	0.43609786357714975
  (0, 1833)	0.49491892984171176
  (0, 1119)	0.5309940634160581",Positive,,,,
3018,0.0,Neutral,0.0,it was going to be a research scientist position but it takes 6 months to get a h1b visa these days,"  (0, 2102)	0.09079117822793624
  (0, 852)	0.2768163376364826
  (0, 1947)	0.394210937107861
  (0, 480)	0.35384351884213827
  (0, 1672)	0.394210937107861
  (0, 1318)	0.34213595913599754
  (0, 1493)	0.3907323335887603
  (0, 1743)	0.4575927713921824",Neutral,,,,
3019,0.13636363636363635,Positive,0.4545454545454545,h1b visa time again time to call immigration attorney nelisse to ask about new i 129 fees h1b2017 h1b2018 h1battorney h1blawyer h1bvisa h1btransferpic twitter com taudk7pukq,"  (0, 2102)	0.07790710632617259
  (0, 1999)	0.4222510448821174
  (0, 1001)	0.14911956299522294
  (0, 182)	0.25008718842961475
  (0, 1343)	0.26903904355331876
  (0, 170)	0.2211879927876454
  (0, 1344)	0.2052745485130514
  (0, 10)	0.26903904355331876
  (0, 755)	0.25673717947792657
  (0, 888)	0.26903904355331876
  (0, 889)	0.26903904355331876
  (0, 890)	0.26903904355331876
  (0, 893)	0.2682293751902049
  (0, 898)	0.1573753885193594
  (0, 897)	0.26903904355331876
  (0, 2046)	0.14734366328980147
  (0, 374)	0.14547280424075287",Positive,,,,
3020,-0.05,Negative,0.7,on feb 11 2019 uscis announced revisions to form i 539 this is the form used by individuals to change their nonimmigrant status the revised form is expected to be published on the uscis website by march 11 2019 after this only revised forms will be accepted uscis h1bvisa pic twitter com pf6ydnd9nu,"  (0, 898)	0.08343340216250605
  (0, 2046)	0.07811502949104793
  (0, 374)	0.07712318358110481
  (0, 1467)	0.09904192404079201
  (0, 800)	0.5332577371287064
  (0, 2080)	0.3272512554502231
  (0, 330)	0.1468283060353576
  (0, 31)	0.2764826695463499
  (0, 1888)	0.13381575234315593
  (0, 1352)	0.17483556036107678
  (0, 2082)	0.15300627416552826
  (0, 75)	0.20816883650063328
  (0, 134)	0.16652684340754328
  (0, 1565)	0.18280034654809027
  (0, 2140)	0.18280034654809027
  (0, 700)	0.2002040503136198
  (0, 1039)	0.2002040503136198
  (0, 8)	0.3938862017305489
  (0, 1247)	0.19138731781027288",Negative,,,,
3021,0.0,Neutral,0.0,h 1b visa lottery window begins today april 1st h1b visa usa immigration greencard citizenship employment graduates postdoc internationalstudents siliconvalley sfbayarea california immigrationlawyer recruiters hiringmanagers,"  (0, 2102)	0.12449420936070714
  (0, 1001)	0.11914524213991864
  (0, 1620)	0.292414603833924
  (0, 1217)	0.18736276988314712
  (0, 19)	0.14466674185695794
  (0, 2078)	0.1623169691966962
  (0, 874)	0.20724391651039095
  (0, 1062)	0.2968108110480429
  (0, 285)	0.2614569885739873
  (0, 640)	0.19718133882338237
  (0, 2004)	0.2169630735197971
  (0, 160)	0.21062891043460175
  (0, 866)	0.2614569885739873
  (0, 21)	0.22873932957497303
  (0, 1812)	0.31372899545715854
  (0, 353)	0.19236152008466273
  (0, 221)	0.28480716818060925
  (0, 1006)	0.2176527648717098
  (0, 2153)	0.2968108110480429",Neutral,,,,
3022,0.5,Positive,0.5,it more like a business transaction dowry in exchange for a foothold and a job through h4ead visa in the us through spouse s h1b visa,"  (0, 2102)	0.2727742821688597
  (0, 1176)	0.3464192878032415
  (0, 903)	0.4240036124274496
  (0, 1091)	0.3691343219546113
  (0, 277)	0.4641128379987038
  (0, 1865)	0.5235913775393267",Positive,,,,
3023,0.22000000000000006,Positive,0.718,oh please these people are taking precious us work visas from truly deserving drs scientists civil engineers researchers etc the vast majority of the current h1b visa holders are in it jobs that are very low level they displacing us citizens who can do those jobs,"  (0, 2102)	0.06714013136023485
  (0, 2165)	0.13818348526052054
  (0, 2103)	0.09089650410162134
  (0, 352)	0.20209070038790594
  (0, 1221)	0.2318571126178956
  (0, 1450)	0.1670702878161704
  (0, 1092)	0.291212389634542
  (0, 1384)	0.2674827046511875
  (0, 958)	0.16158460459344592
  (0, 1167)	0.2553182174429552
  (0, 556)	0.31540029072640835
  (0, 1948)	0.2362874339233842
  (0, 1744)	0.33145254016209735
  (0, 466)	0.2508139351308814
  (0, 653)	0.25901936463159353
  (0, 2032)	0.3383901319534996
  (0, 1235)	0.29715222715079903",Positive,,,,
3024,0.4166666666666666,Positive,0.4166666666666666,the uscis reveals the top reasons for h1bvisa delays the number one reason according to the agency was that the petitioner didn t adequately establish that their position qualifies as a specialty occupation,"  (0, 898)	0.13806555091317463
  (0, 78)	0.2941448762211036
  (0, 2080)	0.1805117363058037
  (0, 1357)	0.2204086464930178
  (0, 539)	0.25991132650550164
  (0, 1608)	0.2553260133131599
  (0, 1493)	0.2941448762211036
  (0, 1576)	0.33741528610819393
  (0, 1851)	0.3024979192880518
  (0, 107)	0.29954109368816667
  (0, 503)	0.30905406948151487
  (0, 1609)	0.3167076349086575
  (0, 1373)	0.3210742608338838",Positive,,,,
3025,0.275,Positive,0.25,i will not forget about the legal immigrants that are under attack i am now a us citizen and i can make my voice heard trump said it wants legal immigrants but it s another lie more visas rejected and spouses not allowed to work stay informed immigration h1b h4ead,"  (0, 1171)	0.24668694033777766
  (0, 1001)	0.11486228611399853
  (0, 2165)	0.12350765130714371
  (0, 2103)	0.0812428034540885
  (0, 999)	0.35035038915158806
  (0, 2033)	0.14858841655963823
  (0, 1866)	0.1769118150463292
  (0, 903)	0.18655892826802778
  (0, 1157)	0.3538236300926584
  (0, 351)	0.2205167562487334
  (0, 798)	0.2560842051788771
  (0, 1889)	0.227157165136202
  (0, 1720)	0.2105047982604134
  (0, 1236)	0.19351870372625604
  (0, 2124)	0.2140668993990526
  (0, 120)	0.22820204102432848
  (0, 1642)	0.2560842051788771
  (0, 930)	0.2629969608071402
  (0, 178)	0.29625048664844444",Positive,,,,
3026,-0.16666666666666669,Negative,0.4166666666666666,everyone talks about women empowerment but is planning to revoke merely 90k h4ead work visa issued to h1b spouses mainly women check out s tweet,"  (0, 2102)	0.06896083513394573
  (0, 2165)	0.14193074026257677
  (0, 340)	0.25761549879988754
  (0, 1866)	0.20330096641769146
  (0, 903)	0.2143870967623414
  (0, 1473)	0.31552536090996525
  (0, 1953)	0.32395330496574587
  (0, 1694)	0.28348413790316945
  (0, 2160)	0.5068205268813923
  (0, 2045)	0.31182532963440884
  (0, 1082)	0.28348413790316945
  (0, 1232)	0.31954752389705393",Negative,,,,
3027,0.24375,Positive,0.41875,in her perspective immigration partner kortney gibson explains how h1b visas are effectively regulated to protect american workers through wage requirements rigid numerical quotas and other ways more here pic twitter com h3cctitwnt,"  (0, 2168)	0.12258392203394247
  (0, 1001)	0.11054366231483696
  (0, 2046)	0.10922717202075383
  (0, 374)	0.10784028751812616
  (0, 2103)	0.07818821420310308
  (0, 1467)	0.13848896102266448
  (0, 127)	0.13099470455435727
  (0, 2112)	0.20461045078473067
  (0, 1436)	0.23905954953027866
  (0, 2136)	0.2444701608810471
  (0, 1459)	0.267614255812949
  (0, 1670)	0.2228057257507382
  (0, 711)	0.2425813447156823
  (0, 619)	0.25560721192776203
  (0, 1704)	0.2713040037652837
  (0, 1555)	0.24078041292871244
  (0, 1638)	0.2713040037652837
  (0, 1588)	0.2642457798459911
  (0, 1114)	0.2753828308927061
  (0, 840)	0.2753828308927061
  (0, 1359)	0.2753828308927061",Positive,,,,
3028,0.0,Neutral,0.6666666666666666,once the proposed rule is published in the federal register a comment period occurs regulators must address all comments before finalization with the movement of the proposed rule to the omb it is likely the regulation will become final in the next 6 months uscis h1bvisa pic twitter com knh9l8jzmz,"  (0, 898)	0.10760472867696137
  (0, 2046)	0.10074558074001683
  (0, 374)	0.09946638910618047
  (0, 1467)	0.12773516466817336
  (0, 1452)	0.20653971082225436
  (0, 2080)	0.14068619057920057
  (0, 768)	0.24372684979544054
  (0, 750)	0.21221942554403941
  (0, 1713)	0.4269448589259959
  (0, 1318)	0.20073665591691406
  (0, 1177)	0.24086876902394497
  (0, 1552)	0.3914923671182015
  (0, 1565)	0.23575907469348414
  (0, 1639)	0.20352042459574907
  (0, 379)	0.26297276962277294
  (0, 1636)	0.24086876902394497
  (0, 1321)	0.2502369960766891
  (0, 91)	0.2539990984921231",Neutral,,,,
3029,-0.07500000000000001,Negative,0.75,i ve taken on a different view i don t think we owe any non citizen a damn thing i say cut off all immigration and most visas especially h1b they all hate us screw em,"  (0, 569)	0.178434796341302
  (0, 1001)	0.12901146362208246
  (0, 1351)	0.21350960108581038
  (0, 2103)	0.09125060397954034
  (0, 2096)	0.25513925708721313
  (0, 1732)	0.23347186400833472
  (0, 1946)	0.27175327835685653
  (0, 475)	0.31662897609275614
  (0, 1987)	0.2183724176290643
  (0, 351)	0.24768085713188612
  (0, 1985)	0.25751773184635823
  (0, 468)	0.28100601005050385
  (0, 541)	0.26699302845603895
  (0, 672)	0.29265488044868176
  (0, 921)	0.30839158120885146
  (0, 1746)	0.31232280626122355",Negative,,,,
3030,0.0,Neutral,0.125,it s not just h1b visas we are doing to have the same problems expanded,"  (0, 2103)	0.16595796603814525
  (0, 1097)	0.33434337347107057
  (0, 564)	0.45793367896534887
  (0, 1532)	0.5188988016972325
  (0, 697)	0.6178294597952603",Neutral,,,,
3031,0.0,Neutral,0.0,malkin is killing it chain migration h1b visas election rigging visa lottery visa overstays everify sanctuary cities uniparty consensus hitting all the points that have been dropped since trump got elected,"  (0, 2102)	0.1279311029932725
  (0, 2103)	0.0865986541310236
  (0, 589)	0.3223900664609812
  (0, 858)	0.22225553475283674
  (0, 1217)	0.1925352667735482
  (0, 2033)	0.15838395951951875
  (0, 1725)	0.27076698353155737
  (0, 350)	0.2831020092315784
  (0, 1423)	0.25789931392315757
  (0, 1106)	0.26867499384374305
  (0, 325)	0.2443894946467268
  (0, 1295)	0.2443894946467268
  (0, 683)	0.2926697984816926
  (0, 624)	0.28606023612301057
  (0, 623)	0.28606023612301057
  (0, 1482)	0.3157805041022991",Neutral,,,,
3032,0.13636363636363635,Positive,0.4545454545454545,i went for h1b visa stamping at new delhi consulate i got a blueslip for 221g admin processing it has been 48 calender days since i submitted my response i have my belonging in us and stuck in india please help me out here,"  (0, 2102)	0.06547976120165586
  (0, 1344)	0.17253019719584636
  (0, 934)	0.204393231610625
  (0, 858)	0.22751682743058008
  (0, 1535)	0.21744028042886507
  (0, 1035)	0.1637590932060269
  (0, 1921)	0.3173947469125624
  (0, 1874)	0.3232557449589784
  (0, 93)	0.2691741423708412
  (0, 480)	0.2551964801951166
  (0, 2145)	0.2656608849705863
  (0, 1680)	0.3173947469125624
  (0, 1911)	0.27299327059626294
  (0, 504)	0.33002177065199095
  (0, 410)	0.3173947469125624",Positive,,,,
3033,0.25,Positive,0.25,want more chances getting an h1b visa this year ask multiple employers to submit an h1b visa request for you h1blottery h1bvisa h1battorneypic twitter com a7ed7n1xue,"  (0, 2102)	0.18152593502688405
  (0, 170)	0.2576873863046324
  (0, 898)	0.183344728731111
  (0, 2046)	0.1716576157827475
  (0, 374)	0.16947803644655565
  (0, 2121)	0.24411131411319284
  (0, 639)	0.2558152360361179
  (0, 329)	0.30460170498454975
  (0, 839)	0.2604091218007396
  (0, 2192)	0.23748860307924638
  (0, 1326)	0.30297920661758254
  (0, 1920)	0.3054294739854148
  (0, 1665)	0.3006238124817182
  (0, 894)	0.30798257934323986
  (0, 891)	0.3106475345430761",Positive,,,,
3034,0.21212121212121213,Positive,0.3181818181818182,immigrant deportations climb 150 in two years in new york city read more at immigration newyorkcity nyc newyork h1b visa immigrationlawyer immigrationreform immigrationrights daca uscis citizenship america usa college asian hispanic,"  (0, 2102)	0.05708291449324913
  (0, 1001)	0.10926062672754353
  (0, 1344)	0.15040565685179771
  (0, 998)	0.1824171878379523
  (0, 2080)	0.1507599531360089
  (0, 372)	0.19315455949133326
  (0, 1602)	0.1890692190070472
  (0, 2078)	0.14885070913800663
  (0, 2193)	0.15907643737093954
  (0, 125)	0.15974579074242934
  (0, 15)	0.243595367108569
  (0, 1361)	0.19834103496496405
  (0, 1009)	0.21416546991520294
  (0, 353)	0.17640268184633992
  (0, 522)	0.2721865737327194
  (0, 1010)	0.20893958115879147
  (0, 472)	0.18717926818449215
  (0, 356)	0.2721865737327194
  (0, 168)	0.2501709981351774
  (0, 1006)	0.19959569573863908
  (0, 1346)	0.22611808905947822
  (0, 952)	0.28180279998452845
  (0, 2195)	0.2721865737327194
  (0, 1347)	0.2248634282858032",Positive,,,,
3035,0.4,Positive,0.8,wondering how to increase the chances of your h 1b cap 2020 petition lottery selection approvals find out how to develop a customized strategy for your h 1b cap filings sign up for a free webinar h1bvisa h1bcap h1blottery h1bseason h1battorneypic twitter com 8oocxlgrki,"  (0, 898)	0.11676622496674507
  (0, 2046)	0.10932308728187741
  (0, 374)	0.10793498491938248
  (0, 32)	0.18043339534200228
  (0, 329)	0.19399080331151514
  (0, 1217)	0.1739889393884087
  (0, 299)	0.32822523481945676
  (0, 19)	0.26868105116258584
  (0, 894)	0.196143970946512
  (0, 891)	0.19784119322578864
  (0, 807)	0.2047901246191123
  (0, 157)	0.24667230026724637
  (0, 1460)	0.2124120676374831
  (0, 2139)	0.2509819651795047
  (0, 1767)	0.2644778210359793
  (0, 765)	0.2644778210359793
  (0, 1028)	0.19726715240042458
  (0, 892)	0.2678492549505429
  (0, 1806)	0.24876724543146952
  (0, 1906)	0.2853623437877325",Positive,,,,
3036,0.5833333333333334,Positive,0.85,looking to file an h1b cap petition this april don t miss this free immigration webinar to get all the information you need on how to effectively plan successfully accomplish your fy 2020 h 1b cap filing usimmigration h1bvisa workvisa h1bcappic twitter com ighcucbjpy,"  (0, 569)	0.14727132511697286
  (0, 1001)	0.10647973149005353
  (0, 898)	0.11237485395005527
  (0, 2046)	0.10521163949737113
  (0, 374)	0.1038757412074545
  (0, 1339)	0.14041427264720885
  (0, 32)	0.17364761475370746
  (0, 764)	0.18720250518622705
  (0, 299)	0.3158812647755261
  (0, 19)	0.12928821622923004
  (0, 2085)	0.23027097267339863
  (0, 807)	0.1970883305599759
  (0, 1460)	0.20442362579409856
  (0, 762)	0.22429182104114154
  (0, 2139)	0.24154297776756242
  (0, 2174)	0.22293567743927595
  (0, 1471)	0.22429182104114154
  (0, 1205)	0.20963532614636318
  (0, 823)	0.21254249948866072
  (0, 160)	0.18823840066379546
  (0, 1045)	0.23548267302566323
  (0, 619)	0.24621029123744076
  (0, 1305)	0.27463037119787603
  (0, 1926)	0.2696510070437092",Positive,,,,
3037,0.21103896103896105,Positive,0.4951298701298701,right before the 2018 holiday season the us government announced its new h 1b visa application process h1b visas,"  (0, 2102)	0.09683235779215395
  (0, 1344)	0.2551399925446978
  (0, 2103)	0.13109481064311995
  (0, 1702)	0.3215536319393557
  (0, 860)	0.3375104122615564
  (0, 19)	0.2250453539976368
  (0, 147)	0.35725631830834925
  (0, 1533)	0.31830753021825536
  (0, 1751)	0.35306721927389545
  (0, 134)	0.39041324675316014
  (0, 30)	0.36654478038275656",Positive,,,,
3038,-0.35,Negative,0.29999999999999993,gop senators push green card reward for indian visa workers via give up your job 1st end h1b h4 l1 tn opt eb l1 all ban boycott witcha plz don t fail to save am it job fight for am,"  (0, 2168)	0.10692844107751705
  (0, 569)	0.13336590574163124
  (0, 2102)	0.05037743172334323
  (0, 1728)	0.20852869227734605
  (0, 1036)	0.1363474514763766
  (0, 873)	0.14078252604742927
  (0, 303)	0.15598919873865358
  (0, 643)	0.1409805847802314
  (0, 603)	0.18098171491557724
  (0, 1091)	0.2726949029527532
  (0, 1117)	0.3418877056999127
  (0, 206)	0.20571298563411325
  (0, 1405)	0.16772533128557976
  (0, 902)	0.14138022159990563
  (0, 2003)	0.20709150018454264
  (0, 21)	0.1851218625714409
  (0, 1569)	0.22529282835634168
  (0, 252)	0.2486996580622468
  (0, 2157)	0.23343660987021675
  (0, 857)	0.2207836178232632
  (0, 759)	0.2207836178232632
  (0, 1697)	0.24419044752916835
  (0, 1479)	0.2486996580622468
  (0, 731)	0.25390515959635296",Negative,,,,
3039,0.4,Positive,0.375,what would be your goal that you want to achieve in immigration h1b diversity visa and startup visa btw your local journalism fund idea is great,"  (0, 2102)	0.16331017965744163
  (0, 1001)	0.15629346135147001
  (0, 2121)	0.21961524428085466
  (0, 819)	0.41154635926406463
  (0, 869)	0.2811334518594467
  (0, 1197)	0.33799716494643034
  (0, 267)	0.3736070138695349
  (0, 558)	0.3334332804644438
  (0, 1882)	0.3958001082272427
  (0, 991)	0.36139327268540034",Positive,,,,
3040,-0.07142857142857142,Negative,0.28214285714285714,while expensive colleges take advantage of h1b visas a large middle class in countries like india who have can afford a western education our kids no longer can then our millennials get told to learn to code,"  (0, 2103)	0.084605863009848
  (0, 1176)	0.15873185971739925
  (0, 1291)	0.22699848250329568
  (0, 360)	0.22140477239329417
  (0, 616)	0.21782219726404703
  (0, 1035)	0.1562909402147596
  (0, 1202)	0.28593493889636756
  (0, 1103)	0.21389207334895824
  (0, 439)	0.20152944311626936
  (0, 1152)	0.22964508457785718
  (0, 1132)	0.26249229796253865
  (0, 2005)	0.2738837643709536
  (0, 104)	0.2979861134217816
  (0, 369)	0.2825819018737976
  (0, 701)	0.302920115414784
  (0, 98)	0.293572498240763
  (0, 373)	0.28957989765539616",Negative,,,,
3041,-0.007539682539682531,Negative,0.6865079365079364,h4ead is a stupid rule allowing any uneducated person to take any job start a business no skills reqd when h1b parent is meant for highly skilled having tight restrictions h4ead defies the highly skilled non immigrant visas all mediocre indians whining bcos h4ead is easy,"  (0, 1351)	0.15375421323926713
  (0, 998)	0.15511006772862085
  (0, 2103)	0.06571210264611653
  (0, 1823)	0.28068299858840784
  (0, 1037)	0.13187298062933356
  (0, 903)	0.45268672138422594
  (0, 1091)	0.1313685395267828
  (0, 1824)	0.1708200360995395
  (0, 277)	0.1651697554989668
  (0, 1269)	0.23961805304522485
  (0, 602)	0.21272140484346824
  (0, 1456)	0.19952927343396215
  (0, 943)	0.35261262168162
  (0, 1878)	0.1743729223544103
  (0, 2058)	0.2314413372275418
  (0, 923)	0.1922691196173836
  (0, 1713)	0.19451385784213912
  (0, 1684)	0.20713011936218068
  (0, 121)	0.22208137103550502
  (0, 1917)	0.23527350244501113",Negative,,,,
3042,0.21103896103896105,Positive,0.4951298701298701,right before the 2018 holiday season the us government announced its new h1b visa application process,"  (0, 2102)	0.1002936043892803
  (0, 1344)	0.2642599029870493
  (0, 1702)	0.3330474800674026
  (0, 860)	0.3495746312124419
  (0, 147)	0.3700263493624403
  (0, 1533)	0.32968534731295485
  (0, 1751)	0.36568751210918626
  (0, 134)	0.40436846330069026
  (0, 30)	0.37964682501661184",Positive,,,,
3043,-0.08333333333333333,Negative,0.03333333333333333,got my h1b approved they always respond promptly and my case preparation took less than three weeks fay w newyorkcity nyc newyork h1b visa immigrationlawyer immigrationrights daca uscis naturalization citizenship america usa college asian hispanicpic twitter com jdzpxllxim,"  (0, 2102)	0.060521676080917804
  (0, 2046)	0.11446305584584893
  (0, 374)	0.11300969002726076
  (0, 858)	0.21028940057227075
  (0, 2080)	0.1598419620068795
  (0, 372)	0.20479048392788968
  (0, 2078)	0.15781770224662856
  (0, 125)	0.16936912013745856
  (0, 2142)	0.2736653574061684
  (0, 1361)	0.21028940057227075
  (0, 158)	0.23234322164272048
  (0, 308)	0.23466206934913977
  (0, 353)	0.18702944769528185
  (0, 1010)	0.2215264193083643
  (0, 472)	0.19845523198477932
  (0, 168)	0.2652416795531299
  (0, 1334)	0.22706712355162523
  (0, 2009)	0.2885835069086159
  (0, 1006)	0.2116196440191917
  (0, 1346)	0.2397397866521394
  (0, 1347)	0.23840954320521848
  (0, 953)	0.29877902925535305",Negative,,,,
3044,-0.08,Negative,0.5399999999999999,management is not high tech remove h 1b visa holders from all management positions require that all h 1b holders be paid with w2 to help prevent tax fraud stop all outsourcing prosicute fraud to the fullest extent of the law,"  (0, 2102)	0.0495084140457952
  (0, 940)	0.15038540703286826
  (0, 934)	0.15453912098996847
  (0, 19)	0.2301222198619299
  (0, 958)	0.23830151492305449
  (0, 1963)	0.12895275054287875
  (0, 1416)	0.1766072896871319
  (0, 804)	0.3053899155143649
  (0, 1956)	0.17850417159445148
  (0, 1900)	0.13720953597955365
  (0, 721)	0.24440955450073282
  (0, 1494)	0.21127197869118589
  (0, 1140)	0.173110753613601
  (0, 1650)	0.20956973897608452
  (0, 1429)	0.18574722144098157
  (0, 1521)	0.24440955450073282
  (0, 816)	0.24952526041209894
  (0, 1667)	0.2049315434417293
  (0, 1241)	0.45881959200974065
  (0, 2111)	0.24952526041209894",Negative,,,,
3045,0.5,Positive,0.5,newsflash just cause h1b biggest in ca and surprise mostly muslim this is how we find criminals that are overstayed from their visa twitter com h5tmcv3guj,"  (0, 2102)	0.0894533972086835
  (0, 2046)	0.16918085987256373
  (0, 374)	0.1670327285206516
  (0, 230)	0.38173301636052465
  (0, 1097)	0.24398124833509752
  (0, 283)	0.4416070557244663
  (0, 459)	0.4202200221311121
  (0, 314)	0.40448806945762755
  (0, 1421)	0.4416070557244663",Positive,,,,
3046,0.0,Neutral,0.0,a conundrum us president donald trump has not been a friend of the h1b visa eo13788 is the buy american and hire american executive order and has caused a drastic change in the number of applications approved or challenged eo13788 immigration pic twitter com tgr6s77fm2,"  (0, 2102)	0.06578186038727642
  (0, 1001)	0.12591100782122114
  (0, 2046)	0.12441150422016654
  (0, 374)	0.1228318204843397
  (0, 1467)	0.15774115213240136
  (0, 1357)	0.21213346732665847
  (0, 127)	0.29841014716351555
  (0, 148)	0.2258096832659472
  (0, 2033)	0.16288128952104652
  (0, 279)	0.2911407220120419
  (0, 330)	0.2338491137361886
  (0, 571)	0.2911407220120419
  (0, 158)	0.2525371132748655
  (0, 947)	0.192337102364979
  (0, 1517)	0.22258965538852143
  (0, 813)	0.2882949095778925
  (0, 1409)	0.270416011426379
  (0, 315)	0.3090196201635554
  (0, 691)	0.2941829480823715",Neutral,,,,
3047,0.125,Positive,0.25,1 way to increase the velocity of money is to get corporate america wall street to spend the idle cash they re sitting on as higher wages to their employees restrict h1b visas enforce the labor laws eliminate stock buybacks velocity multiplier effect will takeover,"  (0, 2103)	0.0798862592513291
  (0, 2135)	0.19594762506842187
  (0, 2113)	0.18732481176206783
  (0, 1316)	0.19645800375042397
  (0, 941)	0.2337417327595869
  (0, 2119)	0.18732481176206783
  (0, 125)	0.1651316711745431
  (0, 1141)	0.21950225695853445
  (0, 1123)	0.15970484558410722
  (0, 637)	0.19856803995162167
  (0, 428)	0.2324447706966042
  (0, 1028)	0.20137445065885778
  (0, 1682)	0.28136343112932416
  (0, 1820)	0.2974011165391623
  (0, 1907)	0.29130387152511594
  (0, 310)	0.28136343112932416
  (0, 618)	0.28136343112932416
  (0, 1855)	0.28136343112932416
  (0, 627)	0.25860559335847894",Positive,,,,
3048,0.25,Positive,0.25,if your u s visa is expiring and you are struggling to get one reach out to us email business com learn more usvisa workvisa l1visa french j1visa visa frenchtech h1bvisa americanvisa usaworkvisa tech e2visapic twitter com jdf7c7imtk,"  (0, 2102)	0.13729726604356346
  (0, 898)	0.13867291191505074
  (0, 2046)	0.12983335598319454
  (0, 374)	0.2563696593007205
  (0, 1963)	0.17880657701898842
  (0, 277)	0.233604954566409
  (0, 2174)	0.27510727243302174
  (0, 1152)	0.25226301487074265
  (0, 1598)	0.2954388422070918
  (0, 809)	0.3327549628157592
  (0, 630)	0.33889960196297125
  (0, 2089)	0.3181008562094649
  (0, 1087)	0.3459930672764003
  (0, 1120)	0.3459930672764003",Positive,,,,
3049,-0.05,Negative,0.3708333333333333,every once in awhile i agree with left twitter kushner s influence on trump has been leftist nonsense criminal justice reform increase h1b visas israel first firekushner,"  (0, 2046)	0.15004836081309483
  (0, 2103)	0.10740929348467983
  (0, 2033)	0.19644542241451757
  (0, 1629)	0.3003194077497623
  (0, 110)	0.3092035412597861
  (0, 458)	0.3676290402109791
  (0, 1156)	0.31084001440841663
  (0, 1028)	0.2707535397681495
  (0, 1098)	0.38456478571954794
  (0, 1116)	0.35874490670095527
  (0, 1080)	0.3998640580794862",Negative,,,,
3050,0.8,Positive,0.75,great usa must end h1b s non tech managerial work visas steals americans fork jobs this is rapport in the hotel business specifically in the luxury sector four seasons etc,"  (0, 1351)	0.267980268120779
  (0, 2165)	0.17411256664851468
  (0, 2103)	0.11453049978203246
  (0, 1092)	0.18346525456180413
  (0, 1963)	0.22034731235815233
  (0, 2078)	0.22059767514229278
  (0, 643)	0.23674425372656324
  (0, 277)	0.28787656891832447
  (0, 129)	0.20304316065371086
  (0, 869)	0.29126307224820014
  (0, 967)	0.41006132410052815
  (0, 1853)	0.41763349926361
  (0, 1757)	0.3825295942811451",Positive,,,,
3051,-0.012499999999999995,Negative,0.175,is really replacing greeters with the dependents of foreign temporary workers here in american on h1b l1 visas they have plenty other workers that can reach and climb this is bs endh1b h4,"  (0, 2168)	0.298979230041669
  (0, 2103)	0.09534958456584561
  (0, 127)	0.15974646290217925
  (0, 795)	0.18221316290326703
  (0, 1117)	0.23898534847424474
  (0, 266)	0.3031024943133738
  (0, 902)	0.19765438161778284
  (0, 1607)	0.24868437909274135
  (0, 1476)	0.31170991328740316
  (0, 1598)	0.3031024943133738
  (0, 1973)	0.2598443170031944
  (0, 1659)	0.3263523585457452
  (0, 645)	0.3549680905975826
  (0, 518)	0.3222445427151501",Negative,,,,
3052,0.13636363636363635,Positive,0.4545454545454545,new data reveal state department visa denials surged in 2018 via h1b,"  (0, 2102)	0.10740687646428183
  (0, 1344)	0.28300240007753485
  (0, 513)	0.4143641118241778
  (0, 476)	0.39954342250401054
  (0, 1883)	0.42546246759742967
  (0, 30)	0.40657307993783093
  (0, 515)	0.4803341130299362",Positive,,,,
3053,-0.125,Negative,0.125,the doj settled over allegations that a virginia investment professionals association cfa institute cfai discriminated against u s workers by preferring to hire foreign h 1b visa workers cfai will pay 321 000 in penalties under the settlement,"  (0, 2168)	0.38823886688104176
  (0, 2102)	0.09145591580479995
  (0, 19)	0.2125501166835881
  (0, 795)	0.2366125295276052
  (0, 0)	0.276277659379714
  (0, 1444)	0.29291704332999907
  (0, 947)	0.267404505382962
  (0, 1072)	0.413543006511684
  (0, 1539)	0.3622771734511135
  (0, 565)	0.4514929445655737",Negative,,,,
3054,0.16666666666666666,Positive,0.3666666666666667,so incorrect in your analysis it is the flood of 24 million low skill non citizens and the influx of millions of h1b visa workers that keep wages low ban these two and wages get corrected your answer leads to uncontrolled inflation and even more lost jobs,"  (0, 2168)	0.12219961507573869
  (0, 2102)	0.05757217353083849
  (0, 1351)	0.18237247039966822
  (0, 352)	0.17329130336781207
  (0, 1221)	0.39763157001812444
  (0, 1092)	0.12485625132616182
  (0, 2113)	0.36553657203904577
  (0, 1214)	0.23212219244993168
